Cell_ID,X,Y,TACIT,Group.x,UMAP1,UMAP2
S6P1b_10124,4475.8,9166.4,Ducts,S6P1b,8.666738572,3.958204699
S6P1b_10125,4126.1,9165.1,Acini,S6P1b,6.781534257,-0.454631316
S6P1b_10126,4674.5,9159.9,Myoepithelial,S6P1b,0.200398008,-2.388034391
S6P1b_10127,4111.8,9161.5,Ducts,S6P1b,8.3502875,4.159387065
S6P1b_10128,4663.1,9161.5,Others,S6P1b,-0.061900375,-3.437846231
S6P1b_10129,4308.2,9164.1,Others,S6P1b,2.419057193,-2.272657441
S6P1b_10130,4578.2,9164.8,Fibroblast,S6P1b,-2.870702205,-0.61531155
S6P1b_10131,4155,9162.2,Acini,S6P1b,2.832247081,-3.475721883
S6P1b_10132,4461.6,9167.8,Fibroblast,S6P1b,-2.360522685,1.07903446
S6P1b_10133,4703,9164.8,Acini,S6P1b,3.821073356,-4.723225641
S6P1b_10134,4074,9168.3,Acini,S6P1b,4.449202123,-2.138602304
S6P1b_10135,4200.3,9169.9,Acini,S6P1b,0.251822169,-5.431522416
S6P1b_10136,4279.6,9163.5,Acini,S6P1b,1.119175139,-4.859369802
S6P1b_10137,4590.6,9163.6,Fibroblast,S6P1b,-2.89912456,-1.303000378
S6P1b_10138,3995.8,9164.7,Others,S6P1b,-1.642513809,-5.346838045
S6P1b_10139,4212.6,9161.9,Acini,S6P1b,5.858865323,-2.801370906
S6P1b_10140,4261.7,9165.3,Acini,S6P1b,0.877775791,-4.578528451
S6P1b_10141,4270.7,9168,Acini,S6P1b,1.162802282,-4.853161859
S6P1b_10142,4695.2,9166.8,Others,S6P1b,-1.000024733,-3.559076118
S6P1b_10143,4645.2,9164.8,Acini,S6P1b,-1.679045257,-3.178111123
S6P1b_10144,4141.7,9170,Fibroblast,S6P1b,-5.196533618,5.276274157
S6P1b_10145,4600.5,9165.4,Ducts,S6P1b,1.587608519,-5.169527101
S6P1b_10146,4630,9167.2,Acini,S6P1b,-3.132448611,-5.418489026
S6P1b_10147,4416.4,9164.9,Acini,S6P1b,-1.631083188,-5.361473131
S6P1b_10148,4225.5,9170.1,Acini,S6P1b,-2.418157992,-3.833370494
S6P1b_10149,4583.3,9170.6,Acini,S6P1b,2.922096315,-4.913375902
S6P1b_10150,4215.3,9172.9,Acini,S6P1b,0.250329072,-5.448999452
S6P1b_10151,4501.7,9168.7,Ducts,S6P1b,7.545136514,2.419411612
S6P1b_10152,4292,9169.9,Fibroblast,S6P1b,-6.322187362,3.76952405
S6P1b_10153,4321.3,9174.7,Acini,S6P1b,-0.995313582,-4.45733838
S6P1b_10154,4713.2,9170.2,Ducts,S6P1b,1.542701545,-5.293685006
S6P1b_10155,4114.8,9173.4,Fibroblast,S6P1b,-2.139065204,-0.377494025
S6P1b_10156,4491.7,9169.6,Ducts,S6P1b,8.627981248,3.444855405
S6P1b_10157,4448,9166.7,Fibroblast,S6P1b,-6.84350389,2.456887913
S6P1b_10158,4565,9172.5,Others,S6P1b,-2.257497249,-5.559410619
S6P1b_10159,4670.4,9174.8,Acini,S6P1b,0.249395135,-4.10725789
S6P1b_10160,4257.3,9172.3,Acini,S6P1b,-2.417462525,-3.682502794
S6P1b_10161,4373.4,9169.7,Acini,S6P1b,-0.38904315,-3.54210906
S6P1b_10162,4508.4,9169.2,Fibroblast,S6P1b,-3.151313481,1.765564633
S6P1b_10163,4687.5,9176.1,Acini,S6P1b,0.612798604,-5.317996549
S6P1b_10164,4392.3,9170.9,Others,S6P1b,-0.064551098,-2.362340736
S6P1b_10165,4413.4,9174,Others,S6P1b,-7.985474524,-1.656744646
S6P1b_10166,4102.2,9170.2,Acini,S6P1b,8.115031781,-0.07205874
S6P1b_10167,4591.3,9176.8,Acini,S6P1b,4.16506249,-4.418071794
S6P1b_10168,4242.8,9174.5,Myoepithelial,S6P1b,-0.469891128,-1.027150201
S6P1b_10169,4517.9,9175.2,Acini,S6P1b,0.147630215,-5.41249423
S6P1b_10170,4153.8,9175.4,Fibroblast,S6P1b,-2.024215159,-1.007921028
S6P1b_10171,4498.6,9176.2,Fibroblast,S6P1b,-2.872198996,2.43274541
S6P1b_10172,4092.8,9172.5,Acini,S6P1b,4.451233926,-3.986719179
S6P1b_10173,4606,9180,Acini,S6P1b,-1.087185321,-5.452819394
S6P1b_10174,4396.7,9180.3,Myoepithelial,S6P1b,2.653572145,-1.137801337
S6P1b_10175,4437.8,9178,Others,S6P1b,-1.446591911,-5.507916498
S6P1b_10176,4296.2,9180.3,Fibroblast,S6P1b,-4.755685744,5.540655566
S6P1b_10177,4078.1,9177.4,Myoepithelial,S6P1b,2.048071685,-0.796650993
S6P1b_10178,4275.6,9177.3,Fibroblast,S6P1b,-6.845774112,2.137937737
S6P1b_10179,4286.3,9179.8,Fibroblast,S6P1b,-7.046466765,1.877625895
S6P1b_10180,4449.5,9184.4,Acini,S6P1b,1.572541418,-4.672732877
S6P1b_10181,4642.5,9182.2,Acini,S6P1b,0.745794001,-5.482314157
S6P1b_10182,4489.1,9183,Ducts,S6P1b,5.019864621,0.709018362
S6P1b_10183,4710,9181.4,Acini,S6P1b,0.206202599,-5.354570436
S6P1b_10184,4249.9,9182.7,Ducts,S6P1b,5.820208612,-3.322461652
S6P1b_10185,4360.5,9178.9,Acini,S6P1b,-1.572355208,-5.456464338
S6P1b_10186,4086.6,9182.4,Fibroblast,S6P1b,-7.158834872,2.12971015
S6P1b_10187,3946.8,9184.6,Fibroblast,S6P1b,-7.83588737,0.413736594
S6P1b_10188,4149.7,9183.7,Myoepithelial,S6P1b,0.180370799,0.113549141
S6P1b_10189,4474.4,9180.9,Ducts,S6P1b,8.416799607,3.703461362
